speaker,predicted,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
RyuKahles,RyuKahles,0.73070234,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.63980675,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.66353595,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.648172,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.70698977,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6352831,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.69099844,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.7464624,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.618218,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6457528,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.50928867,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.63544965,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.65767777,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6690286,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.5969442,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.62543905,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.70092595,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.62054634,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.66431487,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6347705,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.66462356,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6545335,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6795074,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.62080646,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.7259592,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6251961,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6709281,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.66071975,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.63784456,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.6121496,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.71316004,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.7264919,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.5883074,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.658054,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.61139107,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
RyuKahles,RyuKahles,0.67402047,True,Masculin,Adulte,Français Belgique,n/a,Casque micro,48000
saez0pub,saez0pub,0.6974282,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.63610435,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6603539,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.71784365,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6962105,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.67364943,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.7285002,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6719279,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.7041122,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.65276664,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.59429777,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.5785113,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.5953737,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6361712,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.5472753,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.7326609,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.67353386,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.686678,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.52870625,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.568592,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.65274537,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.63005537,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6962536,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.7060349,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.7037622,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6705469,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6125951,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6116924,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6413225,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.66161764,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6640681,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.695523,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.67304945,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.61180365,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,sebastien,0.50478673,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.55009127,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.5979929,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.52522576,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.61410123,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.53978074,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.693019,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.66865146,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6372946,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6573095,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.61447966,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.6139624,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.49558216,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.53799206,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
saez0pub,saez0pub,0.5969844,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7318439,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8262136,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7072891,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7840939,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6747597,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.81547713,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.76742506,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.68561333,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.72313344,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7774947,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.78925824,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.77800643,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6799782,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7511297,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.76541907,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.67112195,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7509916,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6945139,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.79395044,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.71304035,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6552357,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7918457,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7589637,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7713798,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.70769846,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.751395,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.74041176,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.73398185,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7035048,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.8032706,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7719904,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.77891004,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7514144,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7566473,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.8144171,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7586585,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.8335839,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7270834,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.72883606,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78832763,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7430994,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7716545,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7604829,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.770695,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7606201,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.78519535,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7235416,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.76878023,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.770761,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7640758,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.80074525,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6051894,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.72590625,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7722043,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.73371226,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8014303,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.70076925,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.77257836,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7454996,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.76144373,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7843456,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.6890594,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7087078,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.6847666,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.6889471,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.77300084,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.76483184,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7139647,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7909372,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7090411,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7663659,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.66605395,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.74842983,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7789174,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.6591115,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.805822,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7804413,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.69546044,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.77296925,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.73292583,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.78355443,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.73041856,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7888665,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.755962,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.73390996,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7702877,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6471403,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.74143124,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.67460144,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7552117,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8050988,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7107079,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8002041,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.78614545,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6943261,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7778476,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7407728,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7692716,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.75194347,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7910743,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.73528373,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7688407,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7171166,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.81670105,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7055124,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7666109,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.709852,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.8063604,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7060921,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7074326,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.76640403,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7734853,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.80036175,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7701473,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.71172786,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7563722,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.83287525,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.79988223,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7725786,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.71344423,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.74884605,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78320116,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78152025,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7056563,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7539592,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7044589,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.76286453,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7116322,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.75874364,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7876016,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.82005036,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7796841,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.74377763,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7885318,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8280177,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7472149,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.79799056,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.73042977,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6912987,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7409379,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8043803,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7794704,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.79872113,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7338507,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7851584,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7224889,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7820389,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7640966,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.74258184,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6855995,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78429425,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.75217,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7010128,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.6780009,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.72007656,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7293092,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.79191685,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.69700885,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.67954713,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.79970133,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.74963844,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78854775,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7534697,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7556293,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7564429,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78125846,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.731248,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.75766796,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7483697,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.70284426,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.71136075,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.8090061,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7233417,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.72320926,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.77339524,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.738741,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7099681,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7540224,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7673863,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.62364185,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.76257074,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.75126743,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.6823828,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7890193,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.74817526,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.71293676,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7867043,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.74693924,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.6805954,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7233658,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.7074975,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.71906376,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.79199445,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.72308964,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.66202193,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,samuelbuffet,0.7478234,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
samuelbuffet,anonymous,0.78895426,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
